,OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,LAUNCH,active
3465,1995-015DR,DMSP 5D-2 F13 DEB,40558,US,102.38,98.84,911.0,831.0,1995-03-24,0
3466,2015-020E,BREEZE-KM R/B,40556,CIS,112.45,82.49,1505.0,1174.0,2015-03-31,0
3467,2015-020D,COSMOS 2504,40555,CIS,106.49,82.52,1503.0,625.0,2015-03-31,1
3468,2015-020C,GONETS M 13 (M23),40554,CIS,115.86,82.48,1505.0,1484.0,2015-03-31,1
3469,2015-020B,GONETS M 12 (M22),40553,CIS,115.86,82.48,1505.0,1483.0,2015-03-31,1
3470,2015-020A,GONETS M 11 (M21),40552,CIS,115.86,82.48,1507.0,1482.0,2015-03-31,1
3471,1965-108DR,TITAN 3C TRANSTAGE DEB,40551,US,557.17,26.84,31596.0,507.0,1965-12-21,0
3472,2015-019A,BD-17,40549,PRC,1435.9,53.41,35941.0,35625.0,2015-03-30,1
3473,2015-018B,PSLV R/B,40548,IND,355.28,19.02,20211.0,266.0,2015-03-28,0
3474,2015-018A,IRNSS 1D,40547,IND,1436.0,28.98,35869.0,35701.0,2015-03-28,1
3475,2015-017C,FREGAT R/B,40546,CIS,858.75,56.29,23599.0,23500.0,2015-03-27,0
3476,2015-017B,GALILEO 8 (264),40545,ESA,844.7,56.26,23232.0,23212.0,2015-03-27,1
3477,2015-017A,GALILEO 7 (263),40544,ESA,844.7,56.26,23233.0,23211.0,2015-03-27,1
3478,2015-014C,SL-24 R/B,40541,CIS,104.71,97.36,1437.0,525.0,2015-03-25,0
3481,2015-014B,SL-24 DEB,40537,CIS,92.92,97.66,425.0,409.0,2015-03-25,0
3482,2015-014A,KOMPSAT 3A,40536,SKOR,95.24,97.56,536.0,525.0,2015-03-25,1
3483,2015-013B,DELTA 4 R/B,40535,US,746.21,54.12,20952.0,20797.0,2015-03-25,0
3484,2015-013A,NAVSTAR 73 (USA 260),40534,US,717.98,54.42,20289.0,20076.0,2015-03-25,1
3485,2013-057F,CZ-4B DEB,40533,PRC,99.77,74.93,900.0,595.0,2013-10-25,0
3486,2013-057E,CZ-4B DEB,40532,PRC,100.12,74.88,930.0,598.0,2013-10-25,0
3487,2013-057D,CZ-4B DEB,40531,PRC,100.04,74.98,925.0,596.0,2013-10-25,0
3488,2013-057C,CZ-4B DEB,40530,PRC,99.93,75.06,915.0,596.0,2013-10-25,0
3489,2000-047F,TITAN 4B DEB,40529,US,96.47,68.0,629.0,550.0,2000-08-17,0
3490,2000-047E,TITAN 4B DEB,40528,US,96.49,68.0,630.0,551.0,2000-08-17,0
3491,1995-015DP,DMSP 5D-2 F13 DEB,40527,US,102.29,98.83,904.0,830.0,1995-03-24,0
3492,1995-015DN,DMSP 5D-2 F13 DEB,40526,US,101.21,98.76,840.0,792.0,1995-03-24,0
3493,1995-015DM,DMSP 5D-2 F13 DEB,40525,US,101.52,98.82,845.0,816.0,1995-03-24,0
3494,1995-015DL,DMSP 5D-2 F13 DEB,40524,US,99.97,98.6,810.0,704.0,1995-03-24,0
3495,1995-015DK,DMSP 5D-2 F13 DEB,40523,US,101.13,98.76,827.0,797.0,1995-03-24,0
3496,1995-015DJ,DMSP 5D-2 F13 DEB,40522,US,101.13,98.76,815.0,810.0,1995-03-24,0
3497,1995-015DH,DMSP 5D-2 F13 DEB,40521,US,100.81,98.73,827.0,767.0,1995-03-24,0
3498,1995-015DG,DMSP 5D-2 F13 DEB,40520,US,100.74,98.74,821.0,767.0,1995-03-24,0
3499,1995-015DF,DMSP 5D-2 F13 DEB,40519,US,98.99,98.67,799.0,622.0,1995-03-24,0
3500,1995-015DE,DMSP 5D-2 F13 DEB,40518,US,99.55,98.69,812.0,662.0,1995-03-24,0
3501,1995-015DD,DMSP 5D-2 F13 DEB,40517,US,101.07,98.74,831.0,787.0,1995-03-24,0
3502,1995-015DC,DMSP 5D-2 F13 DEB,40516,US,101.64,98.8,856.0,816.0,1995-03-24,0
3503,1995-015DB,DMSP 5D-2 F13 DEB,40515,US,101.82,98.83,866.0,824.0,1995-03-24,0
3504,1995-015DA,DMSP 5D-2 F13 DEB,40514,US,98.42,98.99,705.0,661.0,1995-03-24,0
3505,1995-015CZ,DMSP 5D-2 F13 DEB,40513,US,101.63,98.8,840.0,832.0,1995-03-24,0
3506,1995-015CX,DMSP 5D-2 F13 DEB,40511,US,101.72,98.86,856.0,824.0,1995-03-24,0
3507,1995-015CW,DMSP 5D-2 F13 DEB,40510,US,98.23,98.77,742.0,606.0,1995-03-24,0
3508,1995-015CV,DMSP 5D-2 F13 DEB,40509,US,101.4,98.77,843.0,807.0,1995-03-24,0
3509,1995-015CU,DMSP 5D-2 F13 DEB,40508,US,102.43,98.9,914.0,833.0,1995-03-24,0
3510,2015-012C,BREEZE-M DEB (TANK),40507,CIS,299.15,49.5,16566.0,311.0,2015-03-18,0
3511,2015-012B,BREEZE-M R/B,40506,CIS,682.15,19.97,34207.0,4375.0,2015-03-18,0
3512,2015-012A,EXPRESS AM-7,40505,CIS,1436.09,0.0,35796.0,35776.0,2015-03-18,1
3513,1995-015CT,DMSP 5D-2 F13 DEB,40504,US,102.46,98.88,916.0,834.0,1995-03-24,0
3514,1995-015CR,DMSP 5D-2 F13 DEB,40502,US,99.28,98.81,775.0,674.0,1995-03-24,0
3515,1995-015CQ,DMSP 5D-2 F13 DEB,40501,US,98.46,98.63,777.0,593.0,1995-03-24,0
3516,1995-015CP,DMSP 5D-2 F13 DEB,40500,US,101.65,98.86,861.0,813.0,1995-03-24,0
3517,1995-015CN,DMSP 5D-2 F13 DEB,40499,US,101.43,98.78,837.0,816.0,1995-03-24,0
3518,1995-015CM,DMSP 5D-2 F13 DEB,40498,US,101.9,98.84,878.0,819.0,1995-03-24,0
3519,1995-015CL,DMSP 5D-2 F13 DEB,40497,US,101.41,98.78,829.0,822.0,1995-03-24,0
3520,1995-015CK,DMSP 5D-2 F13 DEB,40496,US,100.71,98.7,820.0,764.0,1995-03-24,0
3521,1995-015CJ,DMSP 5D-2 F13 DEB,40495,US,100.19,98.68,819.0,716.0,1995-03-24,0
3522,1995-015CH,DMSP 5D-2 F13 DEB,40494,US,98.43,98.79,742.0,625.0,1995-03-24,0
3523,1995-015CG,DMSP 5D-2 F13 DEB,40493,US,99.51,98.72,778.0,693.0,1995-03-24,0
3524,1995-015CF,DMSP 5D-2 F13 DEB,40492,US,101.16,98.76,837.0,791.0,1995-03-24,0
3525,1995-015CE,DMSP 5D-2 F13 DEB,40491,US,100.91,98.71,827.0,776.0,1995-03-24,0
3526,1995-015CD,DMSP 5D-2 F13 DEB,40490,US,104.26,98.79,1089.0,831.0,1995-03-24,0
3527,1995-015CC,DMSP 5D-2 F13 DEB,40489,US,102.34,98.78,916.0,823.0,1995-03-24,0
3528,1995-015CA,DMSP 5D-2 F13 DEB,40487,US,102.53,98.9,925.0,832.0,1995-03-24,0
3529,2015-011D,MMS 4,40485,US,5042.39,19.62,177697.0,4358.0,2015-03-13,1
3530,2015-011C,MMS 3,40484,US,5040.0,19.33,177894.0,4099.0,2015-03-13,1
3531,2015-011B,MMS 2,40483,US,5035.01,19.44,177536.0,4329.0,2015-03-13,1
3532,2015-011A,MMS 1,40482,US,5040.4,19.33,177910.0,4094.0,2015-03-13,1
3533,1995-015BZ,DMSP 5D-2 F13 DEB,40481,US,102.19,98.76,907.0,818.0,1995-03-24,0
3534,1995-015BY,DMSP 5D-2 F13 DEB,40480,US,102.58,98.75,940.0,822.0,1995-03-24,0
3535,1995-015BX,DMSP 5D-2 F13 DEB,40479,US,101.65,98.81,840.0,834.0,1995-03-24,0
3536,1995-015BW,DMSP 5D-2 F13 DEB,40478,US,102.87,98.83,956.0,833.0,1995-03-24,0
3537,1995-015BV,DMSP 5D-2 F13 DEB,40477,US,101.13,98.75,833.0,791.0,1995-03-24,0
3538,1995-015BU,DMSP 5D-2 F13 DEB,40476,US,99.78,98.6,813.0,682.0,1995-03-24,0
3539,1995-015BT,DMSP 5D-2 F13 DEB,40475,US,102.2,98.88,902.0,824.0,1995-03-24,0
3540,1995-015BS,DMSP 5D-2 F13 DEB,40474,US,99.48,98.89,778.0,690.0,1995-03-24,0
3541,1995-015BR,DMSP 5D-2 F13 DEB,40473,US,103.59,98.82,1025.0,831.0,1995-03-24,0
3542,1995-015BQ,DMSP 5D-2 F13 DEB,40472,US,98.01,98.71,758.0,569.0,1995-03-24,0
3543,1995-015BP,DMSP 5D-2 F13 DEB,40471,US,101.97,98.85,873.0,831.0,1995-03-24,0
3544,1995-015BN,DMSP 5D-2 F13 DEB,40470,US,102.41,98.86,913.0,833.0,1995-03-24,0
3545,1995-015BM,DMSP 5D-2 F13 DEB,40469,US,100.88,98.72,826.0,774.0,1995-03-24,0
3546,1995-015BL,DMSP 5D-2 F13 DEB,40468,US,101.32,98.78,832.0,810.0,1995-03-24,0
3547,1995-015BK,DMSP 5D-2 F13 DEB,40467,US,96.89,98.76,664.0,555.0,1995-03-24,0
3548,1995-015BJ,DMSP 5D-2 F13 DEB,40466,US,100.01,98.67,802.0,716.0,1995-03-24,0
3549,1995-015BH,DMSP 5D-2 F13 DEB,40465,US,102.3,98.9,903.0,832.0,1995-03-24,0
3550,1995-015BG,DMSP 5D-2 F13 DEB,40464,US,103.09,98.85,973.0,836.0,1995-03-24,0
3551,1995-015BF,DMSP 5D-2 F13 DEB,40463,US,100.51,98.74,822.0,743.0,1995-03-24,0
3552,1995-015BE,DMSP 5D-2 F13 DEB,40462,US,102.27,98.89,906.0,826.0,1995-03-24,0
3553,1995-015BD,DMSP 5D-2 F13 DEB,40461,US,100.23,98.81,804.0,734.0,1995-03-24,0
3554,1995-015BC,DMSP 5D-2 F13 DEB,40450,US,101.32,98.76,832.0,810.0,1995-03-24,0
3555,1995-015BB,DMSP 5D-2 F13 DEB,40449,US,101.94,98.79,874.0,827.0,1995-03-24,0
3556,1995-015BA,DMSP 5D-2 F13 DEB,40448,US,102.28,98.85,901.0,832.0,1995-03-24,0
3557,1995-015AZ,DMSP 5D-2 F13 DEB,40447,US,101.36,98.77,834.0,812.0,1995-03-24,0
3558,1995-015AW,DMSP 5D-2 F13 DEB,40444,US,99.88,98.87,774.0,731.0,1995-03-24,0
3559,1995-015AV,DMSP 5D-2 F13 DEB,40443,US,101.28,98.75,848.0,790.0,1995-03-24,0
3560,1995-015AU,DMSP 5D-2 F13 DEB,40442,US,101.82,98.83,853.0,837.0,1995-03-24,0
3561,1995-015AT,DMSP 5D-2 F13 DEB,40441,US,101.81,98.83,862.0,827.0,1995-03-24,0
3562,1995-015AR,DMSP 5D-2 F13 DEB,40439,US,98.1,99.08,680.0,655.0,1995-03-24,0
3563,1995-015AQ,DMSP 5D-2 F13 DEB,40438,US,101.7,98.77,864.0,814.0,1995-03-24,0
3564,1995-015AP,DMSP 5D-2 F13 DEB,40437,US,101.07,98.75,833.0,786.0,1995-03-24,0
3565,1995-015AN,DMSP 5D-2 F13 DEB,40436,US,105.22,98.84,1179.0,830.0,1995-03-24,0
3566,1995-015AM,DMSP 5D-2 F13 DEB,40435,US,102.02,98.26,895.0,814.0,1995-03-24,0
3567,1995-015AL,DMSP 5D-2 F13 DEB,40434,US,102.56,98.85,1018.0,741.0,1995-03-24,0
3568,1995-015AH,DMSP 5D-2 F13 DEB,40431,US,99.66,98.68,810.0,675.0,1995-03-24,0
3569,2015-010C,FALCON 9 R/B,40426,US,1227.76,23.27,63004.0,202.0,2015-03-02,0
3570,2015-010B,EUTE 115 WEST B(SATMEX 7,40425,EUTE,1436.09,0.01,35788.0,35785.0,2015-03-02,1
3571,2015-010A,ABS 3A,40424,PRC,1436.08,0.01,35797.0,35776.0,2015-03-02,1
3572,2015-009A,COSMOS 2503,40420,CIS,96.07,97.87,577.0,564.0,2015-02-27,1
3573,1995-015AF,DMSP 5D-2 F13 DEB,40418,US,101.37,98.77,831.0,816.0,1995-03-24,0
3574,1995-015AD,DMSP 5D-2 F13 DEB,40416,US,101.59,98.8,836.0,832.0,1995-03-24,0
3575,1995-015AC,DMSP 5D-2 F13 DEB,40415,US,101.55,98.8,838.0,826.0,1995-03-24,0
3576,1995-015AB,DMSP 5D-2 F13 DEB,40414,US,101.33,98.77,832.0,811.0,1995-03-24,0
3577,1995-015AA,DMSP 5D-2 F13 DEB,40413,US,101.33,98.77,834.0,809.0,1995-03-24,0
3578,1995-015Z,DMSP 5D-2 F13 DEB,40412,US,101.46,98.77,842.0,814.0,1995-03-24,0
3579,1995-015Y,DMSP 5D-2 F13 DEB,40411,US,102.0,98.86,874.0,833.0,1995-03-24,0
3580,1995-015X,DMSP 5D-2 F13 DEB,40410,US,101.78,98.83,858.0,829.0,1995-03-24,0
3581,1995-015W,DMSP 5D-2 F13 DEB,40409,US,101.56,98.8,833.0,832.0,1995-03-24,0
3582,1995-015V,DMSP 5D-2 F13 DEB,40408,US,99.34,98.88,743.0,710.0,1995-03-24,0
3583,1995-015U,DMSP 5D-2 F13 DEB,40407,US,101.7,98.81,843.0,835.0,1995-03-24,0
3584,1995-015T,DMSP 5D-2 F13 DEB,40406,US,100.52,98.72,789.0,777.0,1995-03-24,0
3585,1995-015S,DMSP 5D-2 F13 DEB,40405,US,102.06,98.88,956.0,757.0,1995-03-24,0
3586,1995-015R,DMSP 5D-2 F13 DEB,40404,US,101.68,98.81,842.0,835.0,1995-03-24,0
3587,1995-015Q,DMSP 5D-2 F13 DEB,40403,US,101.42,98.78,835.0,817.0,1995-03-24,0
3588,1995-015P,DMSP 5D-2 F13 DEB,40402,US,101.36,98.76,938.0,708.0,1995-03-24,0
3589,1995-015N,DMSP 5D-2 F13 DEB,40401,US,102.56,98.85,924.0,836.0,1995-03-24,0
3590,1995-015M,DMSP 5D-2 F13 DEB,40400,US,100.69,98.64,902.0,680.0,1995-03-24,0
3591,1995-015L,DMSP 5D-2 F13 DEB,40399,US,101.52,98.79,837.0,824.0,1995-03-24,0
3592,1995-015K,DMSP 5D-2 F13 DEB,40398,US,101.69,98.81,843.0,835.0,1995-03-24,0
3593,1995-015J,DMSP 5D-2 F13 DEB,40397,US,101.47,98.78,834.0,822.0,1995-03-24,0
3594,1995-015H,DMSP 5D-2 F13 DEB,40396,US,101.51,98.78,841.0,819.0,1995-03-24,0
3595,1995-015G,DMSP 5D-2 F13 DEB,40395,US,101.22,98.75,837.0,796.0,1995-03-24,0
3596,2015-007B,FALCON 9 R/B,40391,US,24812.07,21.0,407268.0,143569.0,2015-02-11,0
3598,2015-005C,BREEZE-M DEB (TANK),40386,CIS,273.3,50.7,14799.0,346.0,2015-02-01,0
3599,2015-005B,BREEZE-M R/B,40385,CIS,1296.0,22.84,63749.0,2246.0,2015-02-01,0
3600,2015-005A,INMARSAT 5-F2,40384,IM,1436.12,0.02,35788.0,35786.0,2015-02-01,1
3603,2015-003E,EXOCUBE,40380,US,95.13,99.13,622.0,428.0,2015-01-31,1
3604,2015-003D,GRIFEX,40379,US,95.0,99.12,612.0,425.0,2015-01-31,1
3605,2015-003C,FIREBIRD 4,40378,US,94.79,99.12,596.0,421.0,2015-01-31,1
3606,2015-003B,FIREBIRD 3,40377,US,94.79,99.12,596.0,421.0,2015-01-31,1
3607,2015-003A,SMAP,40376,US,98.4,98.12,684.0,681.0,2015-01-31,1
3608,2015-002B,ATLAS 5 CENTAUR R/B,40375,US,689.23,19.18,35192.0,3745.0,2015-01-21,0
3609,2015-002A,MUOS 3,40374,US,1436.11,3.07,36033.0,35540.0,2015-01-21,1
3610,2014-090C,FENGYUN 2G AKM,40369,PRC,1446.01,1.47,36159.0,35802.0,2014-12-31,0
3611,2014-090B,CZ-3A R/B,40368,PRC,655.69,24.34,36855.0,390.0,2014-12-31,0
3612,2014-090A,FENGYUN 2G,40367,PRC,1436.26,1.51,35798.0,35781.0,2014-12-31,1
3613,2014-089C,BREEZE-M DEB (TANK),40366,CIS,275.29,49.5,14961.0,318.0,2014-12-27,0
3614,2014-089B,BREEZE-M R/B,40365,CIS,655.96,23.53,33754.0,3506.0,2014-12-27,0
3615,2014-089A,ASTRA 2G,40364,SES,1436.07,0.05,35792.0,35780.0,2014-12-27,1
3616,2014-088A,YAOGAN 26,40362,PRC,94.51,97.28,500.0,489.0,2014-12-27,1
3617,2014-087A,RESURS P2,40360,CIS,93.92,97.26,472.0,460.0,2014-12-26,1
3618,2014-086A,COSMOS 2502,40358,CIS,103.05,67.15,908.0,897.0,2014-12-25,1
3619,1991-009DZ,SL-8 DEB,40357,CIS,117.21,73.98,1694.0,1417.0,1991-02-12,0
3620,2014-085A,DUMMY SAT 2/BREEZE-M,40355,CIS,1530.92,4.15,39107.0,36139.0,2014-12-23,0
3621,2014-084B,SL-27 R/B,40354,CIS,93.52,74.74,472.0,421.0,2014-12-19,0
3622,2014-084A,KONDOR E,40353,SAFR,93.48,74.74,445.0,444.0,2014-12-19,1
3623,2014-083E,FREGAT R/B,40352,CIS,276.57,0.05,7694.0,7672.0,2014-12-18,0
3624,2014-083D,O3B FM9,40351,O3B,287.93,0.05,8070.0,8062.0,2014-12-18,1
3625,2014-083C,O3B FM12,40350,O3B,287.93,0.05,8069.0,8062.0,2014-12-18,1
3626,2014-083B,O3B FM11,40349,O3B,287.93,0.05,8069.0,8063.0,2014-12-18,1
3627,2014-083A,O3B FM10,40348,O3B,287.93,0.05,8070.0,8062.0,2014-12-18,1
3628,2014-082B,BREEZE-M R/B,40346,CIS,1293.4,3.65,35350.0,30539.0,2014-12-15,0
3629,2014-082A,YAMAL 401,40345,CIS,1436.1,0.01,35789.0,35784.0,2014-12-15,1
3630,2014-081A,USA 259,40344,US,717.83,63.4,39334.0,1023.0,2014-12-13,1
3631,2014-080F,CZ-4C DEB,40343,PRC,107.12,63.4,1215.0,972.0,2014-12-10,0
3632,2014-080E,CZ-4C DEB,40342,PRC,107.15,63.4,1215.0,974.0,2014-12-10,0
3633,2014-080D,CZ-4C R/B,40341,PRC,105.19,63.45,1227.0,779.0,2014-12-10,0
3634,2014-080C,YAOGAN 25C,40340,PRC,107.05,63.4,1200.0,980.0,2014-12-10,1
3635,2014-080B,YAOGAN 25B,40339,PRC,107.05,63.4,1200.0,980.0,2014-12-10,1
3636,2014-080A,YAOGAN 25A,40338,PRC,107.05,63.4,1200.0,980.0,2014-12-10,1
3637,2014-079B,CZ-4B R/B,40337,PRC,96.69,98.49,724.0,476.0,2014-12-07,0
3638,2014-079A,CBERS-4,40336,PRC,100.32,98.59,775.0,772.0,2014-12-07,1
3639,2014-078C,ARIANE 5 R/B,40334,FR,584.13,6.01,33317.0,221.0,2014-12-06,0
3640,2014-078B,DIRECTV 14,40333,US,1436.1,0.02,35791.0,35783.0,2014-12-06,1
3641,2014-078A,GSAT 16,40332,IND,1436.07,0.09,35805.0,35767.0,2014-12-06,1
3642,2014-000A,UNKNOWN LDS DEB,40328,CIS,710.6,70.54,32069.0,7930.0,2014-01-01,0
3643,2002-005K,IRIDIUM 91 DEB,40327,US,98.85,86.39,710.0,697.0,2002-02-11,0
3644,2002-005J,IRIDIUM 91 DEB,40326,US,96.25,86.42,592.0,566.0,2002-02-11,0
3650,1984-072D,METEOR 2-11 DEB,40318,CIS,103.81,82.53,953.0,924.0,1984-07-05,0
3651,1984-072C,METEOR 2-11 DEB,40317,CIS,103.68,82.53,946.0,920.0,1984-07-05,0
3652,2014-075B,FREGAT R/B,40316,CIS,690.2,64.01,19639.0,19347.0,2014-11-30,0
3653,2014-075A,COSMOS 2501 (GLONASS),40315,CIS,675.74,63.99,19175.0,19085.0,2014-11-30,1
3654,2014-072A,YAOGAN 24,40310,PRC,97.54,97.87,653.0,629.0,2014-11-20,1
3655,2014-071B,CZ-2C R/B,40306,PRC,93.28,97.29,446.0,425.0,2014-11-14,0
3656,2014-071A,YAOGAN 23,40305,PRC,94.87,97.5,513.0,512.0,2014-11-14,1
3657,2014-070F,SL-24 R/B,40303,CIS,109.67,97.16,1937.0,486.0,2014-11-06,0
3658,2014-070E,TSUBAME,40302,JPN,94.88,97.27,540.0,485.0,2014-11-06,1
3659,2014-070D,QSAT-EOS,40301,JPN,94.35,97.32,505.0,470.0,2014-11-06,1
3660,2014-070C,CHUBUSAT 1,40300,JPN,94.6,97.32,513.0,485.0,2014-11-06,1
3661,2014-070B,HODOYOSHI 1,40299,JPN,94.52,97.34,504.0,487.0,2014-11-06,1
3662,2014-070A,ASNARO,40298,JPN,94.76,97.44,508.0,506.0,2014-11-06,1
3663,2014-069B,FREGAT R/B,40297,CIS,718.94,62.86,38548.0,1865.0,2014-10-30,0
3664,2014-069A,MERIDIAN 7,40296,CIS,717.87,62.89,38291.0,2068.0,2014-10-30,1
3665,2014-068B,ATLAS 5 CENTAUR R/B,40295,US,750.68,55.53,21385.0,20580.0,2014-10-29,0
3666,2014-068A,NAVSTAR 72 (USA 258),40294,US,717.98,55.23,20247.0,20118.0,2014-10-29,1
3667,2014-066F,CZ-2C DEB,40291,PRC,101.12,98.42,937.0,686.0,2014-10-27,0
3668,2014-066E,CZ-2C DEB,40290,PRC,99.06,97.89,781.0,647.0,2014-10-27,0
3669,2014-066D,CZ-2C DEB,40289,PRC,99.2,98.6,797.0,644.0,2014-10-27,0
3670,2014-066C,CZ-2C DEB,40288,PRC,101.35,97.94,956.0,689.0,2014-10-27,0
3671,2014-066B,CZ-2C R/B,40287,PRC,98.33,97.99,686.0,672.0,2014-10-27,0
3672,2014-066A,SJ-11-08,40286,PRC,98.51,98.07,696.0,679.0,2014-10-27,1
3673,2014-064B,BREEZE-M R/B,40278,CIS,1512.25,3.07,39830.0,34699.0,2014-10-21,0
3674,2014-064A,EXPRESS AM-6,40277,CIS,1436.08,0.03,35792.0,35781.0,2014-10-21,1
3675,2014-063B,CZ-4C R/B,40276,PRC,107.23,100.44,1205.0,992.0,2014-10-20,0
3676,2014-063A,YAOGAN 22,40275,PRC,109.48,100.48,1207.0,1198.0,2014-10-20,1
3677,2014-062D,ARIANE 5 DEB (SYLDA),40274,FR,265.4,6.24,14410.0,194.0,2014-10-16,0
3678,2014-062C,ARIANE 5 R/B,40273,FR,601.16,6.12,34199.0,235.0,2014-10-16,0
3679,2014-062B,ARSAT 1,40272,ARGN,1436.11,0.02,35794.0,35780.0,2014-10-16,1
3680,2014-062A,INTELSAT 30,40271,ITSO,1436.14,0.02,35795.0,35780.0,2014-10-16,1
3681,2014-061B,PSLV R/B,40270,IND,352.61,17.69,20029.0,281.0,2014-10-15,0
3682,2014-061A,IRNSS 1C,40269,IND,1436.15,1.88,35878.0,35697.0,2014-10-15,1
3683,2014-060B,H-2A R/B,40268,JPN,555.74,22.55,31796.0,230.0,2014-10-07,0
3684,2014-060A,HIMAWARI 8,40267,JPN,1436.08,0.03,35791.0,35782.0,2014-10-07,1
3685,2014-059F,CZ-2C DEB,40266,PRC,101.33,98.22,958.0,685.0,2014-09-28,0
3686,2014-059E,CZ-2C DEB,40265,PRC,101.41,97.94,965.0,685.0,2014-09-28,0
3687,2014-059D,CZ-2C DEB,40264,PRC,99.25,97.79,800.0,645.0,2014-09-28,0
3688,2014-059C,CZ-2C DEB,40263,PRC,99.21,98.27,797.0,644.0,2014-09-28,0
3689,2014-059B,CZ-2C R/B,40262,PRC,97.88,98.22,689.0,626.0,2014-09-28,0
3690,2014-059A,SJ-11-07,40261,PRC,98.6,98.2,700.0,683.0,2014-09-28,1
3691,2014-058C,BREEZE-M DEB (TANK),40260,CIS,633.86,45.28,35312.0,818.0,2014-09-27,0
3692,2014-058B,BREEZE-M R/B,40259,CIS,1570.55,4.17,41070.0,35688.0,2014-09-27,0
3693,2014-058A,LUCH (OLYMP),40258,CIS,1436.06,0.02,35790.0,35781.0,2014-09-27,1
3694,1997-082Q,IRIDIUM 47 DEB,40255,US,103.21,86.28,1078.0,743.0,1997-12-20,0
3695,1997-082P,IRIDIUM 47 DEB,40254,US,102.95,86.03,1040.0,756.0,1997-12-20,0
3696,1997-082M,IRIDIUM 47 DEB,40252,US,98.31,86.4,711.0,644.0,1997-12-20,0
3697,1997-082L,IRIDIUM 47 DEB,40251,US,102.75,86.34,1012.0,765.0,1997-12-20,0
3698,1997-082J,IRIDIUM 47 DEB,40249,US,100.28,86.39,774.0,770.0,1997-12-20,0
3699,1997-082H,IRIDIUM 47 DEB,40248,US,95.35,85.84,554.0,517.0,1997-12-20,0
3700,2008-046T,SL-12 DEB,40245,CIS,330.01,65.16,18561.0,320.0,2008-09-25,0
3701,1994-029AGL,PEGASUS DEB,40244,US,99.46,81.92,900.0,566.0,1994-05-19,0
3702,1994-029AGK,PEGASUS DEB,40243,US,101.46,81.95,1107.0,548.0,1994-05-19,0
3703,1994-029AGJ,PEGASUS DEB,40242,US,102.67,81.88,1200.0,570.0,1994-05-19,0
3704,1993-036BVU,COSMOS 2251 DEB,40239,CIS,99.01,74.03,780.0,642.0,1993-06-16,0
3705,1993-036BVT,COSMOS 2251 DEB,40238,CIS,109.26,73.99,1634.0,750.0,1993-06-16,0
3706,1993-036BVS,COSMOS 2251 DEB,40237,CIS,99.48,74.05,744.0,724.0,1993-06-16,0
3707,1993-036BVR,COSMOS 2251 DEB,40236,CIS,109.12,73.54,1605.0,767.0,1993-06-16,0
3708,1993-036BVQ,COSMOS 2251 DEB,40235,CIS,99.62,74.03,755.0,726.0,1993-06-16,0
3709,1993-036BVP,COSMOS 2251 DEB,40234,CIS,95.2,74.01,533.0,523.0,1993-06-16,0
3710,1993-036BVN,COSMOS 2251 DEB,40233,CIS,99.9,73.95,799.0,708.0,1993-06-16,0
3711,1993-036BVM,COSMOS 2251 DEB,40232,CIS,97.89,74.13,678.0,637.0,1993-06-16,0
3712,1993-036BVL,COSMOS 2251 DEB,40231,CIS,96.58,74.01,639.0,550.0,1993-06-16,0
3713,1993-036BVK,COSMOS 2251 DEB,40230,CIS,100.11,74.05,780.0,747.0,1993-06-16,0
3714,1993-036BVJ,COSMOS 2251 DEB,40229,CIS,97.86,74.01,715.0,598.0,1993-06-16,0
3715,1993-036BVH,COSMOS 2251 DEB,40228,CIS,100.24,74.06,788.0,751.0,1993-06-16,0
3716,1993-036BVG,COSMOS 2251 DEB,40227,CIS,96.49,74.01,598.0,582.0,1993-06-16,0
3717,1993-036BVF,COSMOS 2251 DEB,40226,CIS,96.44,74.07,623.0,553.0,1993-06-16,0
3718,1993-036BVE,COSMOS 2251 DEB,40225,CIS,98.79,74.05,712.0,690.0,1993-06-16,0
3719,1993-036BVD,COSMOS 2251 DEB,40224,CIS,98.79,74.0,802.0,600.0,1993-06-16,0
3720,1993-036BVC,COSMOS 2251 DEB,40223,CIS,99.82,73.97,781.0,719.0,1993-06-16,0
3721,1993-036BVA,COSMOS 2251 DEB,40221,CIS,98.14,73.91,799.0,541.0,1993-06-16,0
3722,1993-036BUZ,COSMOS 2251 DEB,40220,CIS,98.29,74.02,688.0,667.0,1993-06-16,0
3723,1993-036BUX,COSMOS 2251 DEB,40218,CIS,100.25,74.03,783.0,757.0,1993-06-16,0
3724,1988-056C,OKEAN 1 DEB,40217,CIS,95.05,82.5,528.0,514.0,1988-07-05,0
3725,1986-088E,SCOUT G-1 DEB,40216,US,104.23,89.52,997.0,920.0,1986-11-14,0
3726,1979-095CN,METEOR 2-5 DEB,40215,CIS,101.83,81.2,851.0,840.0,1979-10-31,0
3727,1979-095CM,METEOR 2-5 DEB,40214,CIS,101.76,81.21,852.0,833.0,1979-10-31,0
3728,1979-095CL,METEOR 2-5 DEB,40213,CIS,101.25,81.21,829.0,806.0,1979-10-31,0
3729,2014-055B,ATLAS 5 CENTAUR R/B,40209,US,776.24,22.35,35089.0,8112.0,2014-09-17,0
3730,2014-055A,USA 257,40208,US,1436.08,0.1,35842.0,35731.0,2014-09-17,1
